id,name,slug,description,temperament,size,energy_level,good_with_kids,training_ease,grooming_needs,barking_level,shedding_level,apartment_friendly,good_with_pets,drooling_tendency,separation_anxiety_risk,climate_suitability,noise_sensitivity,weight_min,weight_max,height_min,height_max,lifespan_min,lifespan_max,coat_type,exercise_needs,grooming,training,origin,group,breed_type,image_url,is_active,created_at,updated_at,heat_tolerance,cold_tolerance,optimal_temp_min,optimal_temp_max,parent_breed_1,parent_breed_2,generation
706eaf9d-0b18-4caf-b8f8-e2979e9eeb5f,Peekapoo,peekapoo,"The Peekapoo is like having a wise, fluffy counsellor who doubles as a lap warmerthis Pekingese-Poodle cross combines ancient Chinese royal bearing with French intelligence to create the perfect small companion dog. They possess an almost regal calm that makes them excellent therapy dogs and ideal pets for quieter households. Peekapoos seem to understand that they're descended from palace dogs and carry themselves with appropriate dignity, though they're far more approachable than their aristocratic ancestors. They're the introverts of the small dog worldfriendly and loving with their families but content to observe strangers from a respectful distance. These curly-coated diplomats are perfect for apartment living, seniors, or anyone who wants a dog with more emotional intelligence than most humans. They rarely bark without reason and seem to possess an innate understanding of indoor voice rules.","Affectionate, intelligent, gentle; excellent with children; adaptable; may be reserved with strangers; calm temperament.",Small,2,4,4,4,3,2,5,4,1,2,4,2,4,9,20,28,12,16,Curly/wavy coat,"Low to moderate, enjoys walks but content with indoor activities.",High maintenance; requires regular professional grooming; daily brushing prevents matting.,"Intelligent and eager to please; responds well to gentle, positive training.",USA,Crossbreed,purebred,,true,2025-11-21 06:04:50.987946+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
744b6898-37f4-47a4-93e9-c82cc09511fd,Jackabee,jackabee,"The delightful accident that happens when a Jack Russell Terrier meets a Beagle and they decide to create chaos together. These medium-sized bundles of contradictions inherit the Jack Russell's bouncing enthusiasm and the Beagle's nose-first approach to life, resulting in a dog that's perpetually torn between chasing something and sniffing something else. They're like having a detective with ADHD ? brilliant at following scents until a butterfly distracts them. Their howl-bark combo sounds like a broken car alarm, but their expressive eyes and waggy enthusiasm make up for their vocal crimes. They're escape artists who'll follow their nose straight through your fence, then return looking sheepish with someone's sandwich. Perfect for families who want a medium-sized adventure buddy with a PhD in finding trouble.",Friendly and loyal companion,Medium,4,3,2,2,4,3,3,3,1,3,4,3,9,13,30,38,12,15,Wire coat,Regular exercise,Low grooming needs with short coat requiring weekly brushing,Designer mix combining Jack Russell energy with Beagle nose - training requires treats and serious stamina.,Mixed,Designer,designer,,true,2025-11-21 06:04:50.337995+00,2026-01-17 02:12:21.301237+00,3,3,0,28,Jack Russell Terrier,Beagle,F1
75c391e6-f3f1-4db3-a407-3073253c15fc,Maltipoo,maltipoo,"The Maltipoo is a pocket-sized companion with the brains of a Poodle and the heart of a Maltese. This designer cross combines the best of both worlds: the Maltese's loving nature and the Poodle's intelligence, creating a delightful small dog that's perfect for families, singles, and older owners.","Affectionate, intelligent, playful, thrives on companionship",Small,2,4,4,4,2,1,5,4,1,3,3,3,2,7,20,35,10,15,Unknown,Moderate  about 30 minutes daily (walks plus playtime). Apartment-friendly if given daily exercise and stimulation.,Regular brushing (34 times a week) and professional grooming every 68 weeks to prevent matting.,"Eager to please and intelligent, though can be a bit stubborn. Responds best to positive reinforcement and short, fun sessions.",United States,Companion,designer,,true,2025-11-21 06:05:11.504824+00,2026-01-17 02:12:21.301237+00,3,3,0,28,Maltese,Poodle (Toy),F1
75cbce03-5f4f-4a67-bf0f-97dd6c172966,Polish Lowland Sheepdog,polish-lowland-sheepdog,"Looking like a mop that achieved consciousness and decided to become a herding dog, PONs are Poland's answer to """"what if we made a sheepdog that's impossible to find in tall grass?"""" These shaggy comedians possess the rare ability to see through their own hair curtains while maintaining an expression of perpetual mild confusion. Originally bred to herd sheep across Polish plains, they approach modern life with the same methodical determination, herding everything from children to remote controls into neat piles. Their bear-like shuffle and habit of collecting debris in their coats makes them living lint rollers with opinions. Intelligent and independent, they'll solve problems you didn't know existed while creating new ones with endearing creativity. Perfect for owners who don't mind daily brushing sessions and finding tumbleweed-sized hairballs.",Friendly and loyal companion,Medium,4,3,2,5,4,3,3,3,1,3,2,3,14,22,42,50,12,14,Wire coat,Regular exercise,"High grooming needs with long, shaggy double coat requiring daily brushing to prevent matting",Shaggy Polish herders who learn steadily but with Eastern European skepticism about unnecessary commands.,Poland,Herding,purebred,,true,2025-11-21 06:04:45.742784+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
75ee1db7-b4aa-4b3b-bba7-e7e6ee1c46c4,Catahoula Leopard Dog,catahoula-leopard-dog,"Louisiana's state dog looks like someone took a regular dog and applied a psychedelic filter. These striking working dogs come in a mind-bending array of colors and patterns, often sporting heterochromia (different colored eyes) that makes them look perpetually surprised. Bred to hunt wild boar, they're athletic powerhouses with the determination of a debt collector. Independent thinkers who'll problem-solve their way out of any situation, they need experienced owners who can match their intelligence and energy. Their webbed feet make them excellent swimmers, but their herding instincts mean they might try to organize your social gatherings. Perfect for active families who want a stunningly beautiful, incredibly capable companion who doubles as yard security.","Energetic, independent, and hard-working. Best with active owners.",Large,4,3,2,2,4,3,2,2,1,3,4,3,23,43,51,66,10,14,Smooth coat,"Requires 1?2 hours of activity daily, with space to run and problem-solving tasks.",Low grooming needs with short to medium coat requiring weekly brushing,"Wild-looking workers who'll learn but always maintain that slightly feral """"I could survive without you"""" vibe.",United States,Working,purebred,,true,2025-11-21 06:04:46.788247+00,2026-02-20 23:08:38.89079+00,3,3,0,28,,,
77215d8c-f5c8-475d-aa6f-a6253d3cb449,Cardigan Welsh Corgi,cardigan-welsh-corgi,"The Corgi with the fabulous tail and slightly more serious demeanor than their Pembroke cousins. These low-rider herding dogs move like caffeinated otterly determined athletes, surprisingly quick despite their """"built for comfort"""" appearance. Originally bred to herd cattle by nipping at heels, they still have strong opinions about where everyone should be standing. Their fox-like faces and bat ears make them irresistibly adorable, while their intelligence keeps them three steps ahead of you. Cardigans are slightly more reserved than Pembrokes, preferring to assess situations before diving in. They're perfect for families who want a smart, loyal companion who'll herd the children, supervise the household, and provide endless entertainment with their surprisingly athletic antics.","Affectionate, intelligent, and alert. A loyal family companion.",Medium,2,3,2,3,4,4,3,3,1,3,3,3,14,17,27,32,12,15,Double coat,"Needs 45?60 minutes of daily exercise, including walks and games to keep it engaged.",Moderate grooming needs with double coat requiring brushing 2-3 times weekly and seasonal grooming,Long and low with high intelligence - they'll learn everything while critiquing your training posture.,Wales,Herding,purebred,,true,2025-11-21 06:05:11.956408+00,2026-02-20 23:08:38.89079+00,2,4,0,28,,,
772caa0b-457a-4186-a3da-5ee8f7b59401,English Setter,english-setter,"Picture a Victorian gentleman's hunting companion who never quite learned proper indoor manners, and you've got the English Setter. These feathery-coated beauties move with balletic grace until they spot a bird, then transform into laser-focused hunting machines. Their distinctive """"belton"""" coats (speckled like expensive wallpaper) come with a maintenance schedule that would make a show pony jealous. Setters are gentle souls who bond deeply with their families but can be charmingly stubborn when they decide your training suggestions are merely optional guidelines. They're marathon runners disguised as couch potatoes, needing serious exercise to prevent them from redecorating your house with creative flair. Sweet-natured and patient with children, they're perfect for active families who appreciate a dog with both elegance and mischievous spirit.","English Setter is friendly, adaptable, and full of character. They thrive in loving homes and enjoy an active, engaged lifestyle.",Large,4,3,2,3,2,3,3,3,3,3,2,3,20,32,58,69,12,15,Silky coat,"Requires 1?2 hours of daily activity, ideally with field work or agility.","High grooming needs with long, silky feathered coat requiring daily brushing to prevent matting",Elegant athletes who learn gracefully but get distracted by anything that might be hiding birds.,United Kingdom,Sporting,purebred,,true,2025-11-21 06:05:00.543856+00,2026-01-17 02:12:21.301237+00,4,3,5,30,,,
78eddeca-2491-4190-b99f-bd22e593437f,German Pinscher,german-pinscher,"The German Pinscher is like a Doberman who went through a shrinking machine but kept all the attitude and intelligence. These sleek, athletic dogs are the original pinscher breed ? the elegant ancestors of both Dobermans and Miniature Pinschers. With their clean lines and alert expressions, they look like they should be posing for German engineering advertisements. German Pinschers are confident, energetic dogs who need jobs to prevent them from creating their own entertainment, which usually involves redesigning your garden or testing the structural integrity of your furniture. They're naturally protective without being aggressive, making excellent watchdogs who take their security duties seriously. These dogs need experienced owners who can provide firm, consistent training and plenty of mental stimulation. They're perfect for active individuals or families who want a medium-sized companion with the loyalty of a German Shepherd and the manageable size of a terrier.",Friendly and loyal companion,Medium,4,3,2,2,4,3,2,2,1,3,4,3,14,20,43,51,12,14,Smooth coat,Regular exercise,"Low grooming needs with short, dense coat requiring weekly brushing",Efficient German engineering in dog form - they'll learn systematically and execute with precision.,Germany,Working,purebred,,true,2025-11-21 06:04:57.676648+00,2026-01-17 02:12:21.301237+00,3,3,-5,28,,,
78f8eb8c-b185-4691-ab51-fabb723f0691,Bernese Mountain Dog,bernese-mountain-dog,"Originally bred to pull carts and drive cattle through the rugged Swiss Alps, the Bernese Mountain Dog is equal parts powerhouse and teddy bear. Beneath the impressive frame and thick double coat lies a famously gentle temperament that has earned this breed its reputation as one of the great family dogs.\n\n

Their look is unmistakable: a glossy tri-coloured coat with that iconic white blaze running down the chest, rust accents above soulful brown eyes, and a stance that radiates both strength and dignity. These are calm, patient giants who seem to instinctively understand their size, showing remarkable care and tolerance around children and smaller pets.\n\n

Despite their farmhand origins, Bernese Mountain Dogs are happiest when close to their people. They thrive on companionship, offering unwavering loyalty and an affectionate nature that makes them more shadow than guard. Their protective instinct is there, but its wrapped in a temperament thats steady rather than sharp.\n\n

Exercise needs are moderatedaily walks and a good romp in the yard will dobut hot climates arent their friend. With their thick Alpine coat, they prefer cool weather for any serious activity. That same coat, while beautiful, is a grooming project: expect regular brushing and a serious shed-fest when the seasons change.\n\n

For families after a large, affectionate dog with a calm, grounding presence, the Bernese Mountain Dog is hard to beat. They command attention with their size, win hearts with their devotion, and bring a piece of Swiss mountain heritage into any home lucky enough to have one.","Gentle, affectionate and strong. Excellent with children and devoted to family life.",Giant,2,5,2,3,4,4,1,2,3,4,4,3,58,70,48,70,7,10,Double coat,Requires 45-60 minutes of moderate daily exercise. Avoid strenuous activity in warm weather.,"High grooming needs with thick double coat requiring regular brushing, especially during seasonal shedding.","Patient and steady learners who respond well to consistent, gentle training.",Switzerland,Working,purebred,https://cowzzajbwtqfmrocefaw.supabase.co/storage/v1/object/public/dog-breed-images/bernese-mountain-dog/bernese-mountain-dog-01.webp,true,2025-11-21 06:04:40.507955+00,2026-02-20 23:08:38.89079+00,2,5,-30,20,,,
79c35161-3593-48b7-914e-98a4659e5b10,Cockapoo,cockapoo,"One of the oldest designer breeds, combining Cocker Spaniel sweetness with Poodle smarts. Great for families and apartments.","Affectionate, Friendly, Intelligent, Outgoing",small,4,5,4,4,3,2,4,4,1,4,4,3,5,11,25,38,13,16,Wavy to Curly,Moderate,Regular brushing required,Easy to train,United States,Hybrid,designer,,true,2025-12-13 05:44:02.368256+00,2026-01-17 02:12:21.301237+00,3,3,10,24,Cocker Spaniel,Poodle (Miniature),F1
7b9044bb-96cf-4755-a83b-f07a406d96b8,Goldendoodle,goldendoodle,"A friendly and intelligent designer breed combining the Golden Retriever's loving nature with the Poodle's low-shedding coat. Goldendoodles are highly social, eager to please, and make excellent family companions. They typically inherit the best traits from both parent breeds, including intelligence, trainability, and a gentle temperament.","Friendly, Intelligent, Social, Playful, Affectionate",Medium to Large,4,5,5,4,2,2,4,5,1,3,3,2,50,90,20,26,10,15,Wavy to Curly,High,"Regular brushing required, professional grooming every 6-8 weeks","Highly trainable, responds well to positive reinforcement",United States,Designer,designer,,true,2025-12-12 23:48:19.568382+00,2026-01-17 02:12:21.301237+00,4,3,60,85,Golden Retriever,Poodle (Standard),F1
7c28e7db-4bf6-40fd-80d5-19ef2e9794bd,American Bulldog,american-bulldog,"Meet the American Bulldog: part family clown, part security detail, part furry wrecking ball. They’ll patrol your home like they’re on the night shift, make you laugh with their big goofy grin, and photobomb your selfies like it’s their life’s mission. They’re loyal to the bone, brave as they come, and always ready for a bit of rough-and-tumble in the backyard.

These dogs are built like tanks with hearts made of marshmallow. They adore their people and hate being left out of anything — especially if it involves food, squeaky toys, or the chance to show off their muscles. Just don’t expect your garden to stay pristine. Bulldogs are natural landscapers with a flair for ‘creative’ dirt work.

Underneath the muscles and swagger is a big softie who lives for attention. They can be stubborn, sure, but they’re smart enough to know exactly how to get their way — usually by leaning their entire 40 kilos of charm onto your leg until you cave.

Training works best with consistency, patience, and a sense of humour. They’re not ones to be bossed around, but they’ll happily work for praise, treats, and belly rubs.

At the end of the day, when the guarding’s done and the mischief’s made, your American Bulldog will drop the MI6 act, curl up beside you, and sigh like they’ve just saved the world. Scratch that glorious, wiry head, tell them they’re a good dog, and watch those eyes melt. Because to them, you’re not just their human — you’re their life.","Protective, loyal, and courageous. Loves its family and isn t afraid to step up when needed.",Large,4,3,2,4,4,3,2,2,5,3,2,3,27,54,56,71,10,12,Smooth coat,"The American Bulldog isn’t built for a lazy life. They need 60–90 minutes of proper exercise every day — brisk walks, tug-of-war, fetch, or anything that burns off steam and keeps that big engine running smoothly.","Luckily, they’re low maintenance in the beauty department. Their short, sleek coat just needs a weekly brush to keep it looking sharp and to reduce shedding.",Eager to please but sometimes forgets they're not still a puppy when demonstrating enthusiasm.,United States,Working,purebred,,true,2025-11-21 06:05:05.260519+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
7ccdebb5-c023-454e-b2e2-4756151c0b70,Norwich Terrier,norwich-terrier,"The Norwich Terrier is essentially a Norfolk Terrier who decided to stand at attention permanently?same compact bundle of mischief, but with perky ears that catch gossip from three streets away. These little personalities on legs approach life like it's one big treasure hunt, convinced that something exciting is always about to happen. Originally ratting alongside Norfolk cousins in English stables, they've retained their fearless attitude and charming belief that they can handle anything bigger dogs can do, just more efficiently. They're like having a tiny, furry personal trainer who insists that every day should include adventure, exploration, and probably some digging. Hardy, adaptable, and surprisingly wise for their size, they make excellent companions for active families who appreciate a dog with the confidence of a lion and the practicality to know when snuggling is the best option available.",Friendly and loyal companion,Small,4,3,2,3,4,3,3,3,1,3,4,3,5,5,24,26,13,15,Wire coat,Regular exercise,Moderate grooming needs with wiry coat requiring weekly brushing and occasional hand-stripping,"Compact terriers who learn eagerly but maintain that distinctly English """"practical but plucky"""" attitude.",United Kingdom,Terrier,purebred,,true,2025-11-21 06:04:55.580903+00,2026-01-17 02:12:21.301237+00,4,1,10,30,,,
7ec50079-bc11-4264-9735-1fadeb1c5edb,Poodle (Miniature),poodle-miniature,"Imagine a Standard Poodle that went through a photocopier set to """"65% reduction"""" ? that's your Miniature Poodle, complete with full-sized personality in a more manageable package. These medium-sized masterminds possess all the intelligence of their larger cousins with added portability and slightly more reasonable exercise requirements. They approach life like enthusiastic graduate students, eager to learn new tricks but equally happy to demonstrate their mastery of selective hearing when it suits them. Their curly coats create a maintenance schedule that rivals a small business, but reward you with the ultimate hypoallergenic companion who sheds personality instead of fur. They're natural entertainers who read rooms better than most humans and adjust their energy accordingly. Perfect for those wanting Poodle brilliance without needing a small horse-sized dog taking up the couch.","Active, intelligent, and elegant dogs. They're excellent family pets and highly trainable companions.",Large,4,5,1,5,3,4,4,4,1,4,3,3,2,32,24,62,10,18,Double coat,"Moderate to high exercise needs. Daily walks, swimming, and mental stimulation are important.","Very high grooming needs with curly, hypoallergenic coat requiring daily brushing and professional grooming every 6-8 weeks",You'll wonder who's training whom - these dogs are wicked clever and slightly unsettling in their intelligence.,Germany/France,Sporting/Toy,purebred,,true,2025-11-21 06:05:10.507333+00,2026-02-20 23:08:38.89079+00,2,4,0,28,,,
7ee7f08f-4702-47cb-93af-8e10dde1b908,Cavachon,cavachon,"Small, people-oriented companion dog with a soft wavy coat and an easygoing nature. Suits apartments and families; thrives on company.","Friendly, affectionate, gentle, social",Small,2,4,3,3,3,2,4,4,1,4,3,3,5,10,28,33,12,15,"Wavy to curly, lowshedding",30-60 minutes daily; short walks and play,Brush 2-3 times weekly; professional trims every 6-8 weeks,"Positive reinforcement; short, fun sessions",Designer cross of Cavalier King Charles Spaniel and Bichon Frise,Companion,designer,,true,2025-11-21 06:05:09.857806+00,2026-01-17 02:12:21.301237+00,3,3,0,28,Cavalier King Charles Spaniel,Bichon Frise,F1
7f0e7ee4-61b6-4752-a0f4-8bdeedfb6425,Black and Tan Coonhound,black-and-tan-coonhound,"Picture a bloodhound who decided daylight was overrated and took up a night shift chasing raccoons. That’s the Black and Tan Coonhound. Long-legged, deep-chested, and wrapped in that classic black-and-tan coat, this is a dog built for tracking with purpose.

Originally developed in the United States to follow scent trails through forests and up trees, the Coonhound doesn’t just sniff. It investigates. That nose is precise and persistent. Once it locks onto a trail, you become a secondary consideration. You may think you’re on a walk. The Coonhound knows you’re mid-operation.

Those long, pendulous ears and soulful eyes create an expression of permanent gentle concern, as if it’s quietly assessing your decision-making. The look is soft. The determination underneath it is not. They can cover ground efficiently and, despite a relaxed posture indoors, are surprisingly athletic when the mission calls.

Temperament is generally easygoing with family. They are affectionate without being clingy, content to lounge nearby once exercise needs are met. Energy levels sit in the moderate to high range. They need proper daily outings, preferably with time to follow scents. A rushed lap around the block will not satisfy a dog bred to track for kilometres.

And then there’s the voice. The bay is rich, musical, and capable of carrying impressive distances. It was designed to signal hunters across wooded terrain. Your neighbours may not fully appreciate this historical feature at midnight. Early training helps, but the instinct to vocalise when something interesting is afoot is part of the package.

Training requires patience. They are intelligent but independent. Positive reinforcement works best, especially when it involves food or praise. Heavy-handed methods will be met with polite resistance.

The Black and Tan Coonhound suits owners who appreciate a calm companion with a serious nose and a bit of personality. You won’t get robotic obedience. You’ll get loyalty, warmth, and the occasional midnight concert to local wildlife. It’s all part of the charm.","Gentle giant with a melodious voice. Patient and tolerant family companion, yet determined and tireless when hunting.",Large,4,3,3,2,4,4,3,3,3,3,4,3,23,34,58,69,10,12,Wire coat,"Enjoys 60-90 minutes of steady walking daily, with plenty of time to follow scents and explore.","Low grooming needs with short, dense coat requiring weekly brushing and ear cleaning",Scent-driven scholars who'll master tracking but may need GPS to find their food bowl.,United States,Hound,purebred,https://cowzzajbwtqfmrocefaw.supabase.co/storage/v1/object/public/dog-breed-images/black-and-tan-coonhound/black-and-tan-coonhound-01.webp,true,2025-11-21 06:05:12.483882+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
82b67ab3-3b5b-4633-a859-0c16fe3673f3,Flat-Coated Retriever,flat-coated-retriever,"The Flat-Coated Retriever is what happens when you cross a Golden Retriever with a stand-up comedian and add an extra shot of enthusiasm. These sleek, elegant dogs approach life like they're perpetually eighteen years old, maintaining puppy-like exuberance well into their senior years. Originally bred as gun dogs in England, they're natural athletes who think fetching is the highest form of art. Flat-Coats are optimistic souls who believe every person they meet is a potential best friend and every stick is a gift from the universe. Their glossy coats (usually black or liver-colored) are relatively low-maintenance, but their energy levels require serious commitment. These dogs need jobs, exercise, and patient owners who don't mind being enthusiastically greeted like returning war heroes every time they come home. They're perfect for active families who want a loyal, athletic companion with an eternal sunny disposition.",Friendly and loyal companion,Large,4,3,2,3,2,4,3,3,3,5,3,3,25,36,56,62,8,10,Double coat,Regular exercise,"Moderate grooming needs with dense, flat coat requiring brushing 2-3 times weekly",Eternal optimists who approach training like the best game ever invented by humans.,United Kingdom,Sporting,purebred,,true,2025-11-21 06:04:45.621026+00,2026-01-17 02:12:21.301237+00,2,4,-10,25,,,
83526ab1-6831-44fd-a7e0-c747eff4856f,Bloodhound,bloodhound,"Meet the canine equivalent of a four-legged GPS with commitment issues. These wrinkled detectives can follow a scent trail older than your last relationship, their massive ears acting like scent-scooping satellite dishes. Originally bred to track medieval criminals, Bloodhounds approach life with the single-minded determination of someone hunting for car keys. Sweet-natured and gentle giants, they're surprisingly stubborn when their nose catches something interesting ? which is always. Living with a Bloodhound means accepting that walks are less """"stroll"""" and more """"following a drunk person home."""" They drool like broken faucets and bay like foghorns, but their patient, loving nature makes them wonderful family companions. Just don't expect them to come when called if there's literally any smell within a five-mile radius.","Gentle, determined, and scent-obsessed. A nose that never quits.",Large,4,3,3,2,3,3,3,3,5,3,3,3,36,50,58,69,10,12,Smooth coat,"Requires at least an hour of daily walking, with time to follow scents at a steady pace.",Low to moderate grooming needs with short coat requiring weekly brushing and regular ear and wrinkle cleaning,Nose-first thinkers who'll track a scent for miles but might forget their own name in the process.,Belgium/France,Hound,purebred,,true,2025-11-21 06:05:11.701973+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
84244f84-abf7-42bd-bed5-4ad3a44be6ca,Standard Schnauzer,standard-schnauzer,"Picture a distinguished gentleman who moonlights as a security guard and takes both jobs very seriously. The Standard Schnauzer sports a magnificent beard and eyebrows that suggest they're perpetually contemplating important matters, like whether that squirrel requires investigation. These German working dogs combine intelligence with a healthy dose of stubbornness, making training feel like negotiating with a furry diplomat. Their wiry coat sheds minimally but requires professional grooming to maintain that sharp, dignified appearance. Alert watchdogs with selective hearing?they'll ignore """"sit"""" but detect a cheese wrapper from three rooms away. Playful with their families but reserved with strangers, they're excellent judges of character and won't hesitate to share their opinions. Perfect for experienced owners who appreciate a dog with strong opinions, impeccable timing for comic relief, and the ability to clear a room with suspicious strangers.",Friendly and loyal companion,Medium,4,3,2,4,4,3,2,2,1,3,3,3,14,20,44,50,13,16,Silky coat,Regular exercise,High grooming needs with wiry double coat requiring daily brushing and professional grooming every 6-8 weeks,Bearded Germans who learn systematically and execute commands with proper Germanic precision and efficiency.,Germany,Working,purebred,,true,2025-11-21 06:05:01.594938+00,2026-02-20 23:08:38.89079+00,3,3,0,28,,,
8469be3d-a854-49e6-8b53-bbdd65c11992,Boxer,boxer,"The eternal teenager of the dog world, Boxers bounce through life like caffeinated kangaroos with perpetual grins. These muscular goofballs were bred to hunt and guard, but they've clearly decided comedy is their true calling. With faces that look permanently surprised and bodies built like four-legged athletes, they're the class clowns who somehow made varsity sports. Boxers mature at the speed of geological formations ? expect puppy behavior well into their third year. They're incredibly loyal and protective but approach intruders by attempting to lick them into submission first. Their boundless energy requires serious outlets; understimulated Boxers redecorate homes in creative ways. Perfect for active families who don't mind being comedy sidekicks to a dog who thinks every day is the best day ever.","Playful, energetic, and protective. Excellent with children and active households.",Large,4,5,2,2,4,3,2,2,3,3,2,3,25,32,53,63,10,12,Smooth coat,"Needs 1-2 hours of vigorous daily activity, including running, play, and interactive games.","Low grooming needs with short, smooth coat requiring weekly brushing","Not the sharpest tool in the shed, Boxers can still learn. Takes a patient, loving teacher.",Germany,Working,purebred,,true,2025-11-21 06:04:54.780138+00,2026-01-17 02:12:21.301237+00,3,3,-5,28,,,
8519c285-4142-4653-81de-1ec9fd3969dc,Shiba Inu,shiba-inu,"Meet the internet's favorite dog breed ? a compact package of dignity, drama, and delightful stubbornness. These Japanese originals carry themselves like they're aware of their meme status and are quite pleased about it. Their fox-like faces and curled tails give them an impish quality, while their confident strut suggests they own everything they survey. Originally bred to hunt in mountainous terrain, they approach modern life with the independence of cats and the selective hearing of teenagers. They're famous for the """"Shiba scream"""" ? a vocal performance that suggests you've committed the gravest offense known to dogkind (usually something heinous like trying to trim their nails). Clean, quiet, and clever, they're perfect for people who want a dog with personality, dignity, and just enough attitude to keep you humble.","Shiba Inu is friendly, adaptable, and full of character. They thrive in loving homes and enjoy an active, engaged lifestyle.",Small,2,3,4,3,2,4,3,3,1,3,3,3,8,11,33,43,13,16,Double coat,Moderate to high depending on breed.,Moderate grooming needs with dense double coat requiring brushing 2-3 times weekly and seasonal grooming,"Japanese nationals who'll learn selectively, preferring commands that align with their personal samurai code.",Japan,Companion,purebred,,true,2025-11-21 06:05:07.526577+00,2026-01-17 02:12:21.301237+00,2,4,5,30,,,
85206d18-3c4a-4a4e-8ca8-49ba93b69744,Azawakh,azawakh,"Meet the supermodel of the sighthound world.The Azawakh doesn’t walk into a room so much as glide through it, like liquid mercury poured into an impossibly fine frame. Long legs, narrow waist, deep chest. This is a dog built by wind and distance, not for brute strength.

Originally treasured by nomadic tribes across the Sahel region of West Africa, the Azawakh was bred to guard camps and chase down fleet-footed prey across harsh terrain. Speed matters. Endurance matters. Drama does not. They can hit serious pace in seconds, then stop just as suddenly, as if to say, “Yes, I meant to do that.”

Coats come in striking earth tones, fawn, sand, red, brindle, often with crisp white markings. The look is minimalist and architectural. There’s no excess. Even their almond-shaped eyes seem to hold ancient knowledge and a mild suspicion of your life choices.

Temperament is where things get interesting. Azawakhs are affectionate, but selectively. Think cat in a dog’s body. They bond closely with their chosen humans and can be deeply loyal, but they are not everyone’s best friend. Strangers are assessed with cool detachment. If approved, they may be tolerated. If not, they will simply withdraw, dignity intact.

Energy levels are deceptive. Indoors, they are surprisingly calm. Elegant, even lazy. But they need proper outlets. Short, intense bursts of sprinting in a secure area are ideal. They are sprinters, not marathon joggers. After a serious run, they are fully prepared to conduct a world-class napping session on the softest surface available. Your couch is acceptable. Your bed is preferred.

Training requires patience and respect. They are intelligent, but not desperate to please. Harsh methods will shut them down. Clear structure and gentle consistency work best. They respond when they see value in the exercise.

The Azawakh suits experienced owners who appreciate quiet dignity and understated loyalty. If you want a clown, look elsewhere. If you want a refined, slightly aloof companion who will love you deeply but never perform for applause, you’ve found your dog. Just don’t expect it to fetch your slippers. It has standards.","Elegant, independent, and fast as the wind. Reserved with strangers but devoted to its family.",Large,4,3,3,2,2,3,3,3,3,3,4,3,15,25,58,74,12,15,Smooth coat,"Requires at least an hour of daily exercise, ideally with sprints in a secure area to satisfy its sighthound instincts.",Very low grooming needs with short coat requiring minimal brushing and occasional baths,Regal sighthound who'll consider your training suggestions but reserves final approval authority.,West Africa,Hound,purebred,https://cowzzajbwtqfmrocefaw.supabase.co/storage/v1/object/public/dog-breed-images/azawakh/azawakh-02.webp,true,2025-11-21 06:04:43.525361+00,2026-02-20 23:08:38.89079+00,5,2,10,35,,,
861d4cb7-bf3c-4b93-a868-00040dfa5226,Dandie Dinmont Terrier,dandie-dinmont-terrier,"Looking like a walking mustache with legs and a topknot that defies gravity, the Dandie Dinmont is the quirky intellectual of the terrier world. These long, low-slung characters move through life with the confidence of someone who knows they're delightfully ridiculous and doesn't care. Originally bred to hunt badgers and otters in the Scottish Borders, they still possess that terrier tenacity wrapped in a more thoughtful, less explosive package than their cousins. Their distinctive silky topknot and soulful eyes give them an almost philosophical appearance, like they're contemplating the meaning of tennis balls. They're devoted family dogs who get along well with children but can be a bit standoffish with strangers ? they need time to decide if you're worthy of their friendship.","Dandie Dinmont Terrier is friendly, adaptable, and full of character. They thrive in loving homes and enjoy an active, engaged lifestyle.",Small,4,3,3,3,4,3,3,3,1,3,3,3,8,11,20,28,11,13,Silky coat,"Requires 45?60 minutes of daily activity, including brisk walks and play.","Moderate grooming needs with soft, silky topcoat requiring regular brushing and professional trimming",Dignified Scots who'll learn properly but with enough attitude to remind you they're doing you a favor.,United Kingdom,Terrier,purebred,,true,2025-11-21 06:05:03.041485+00,2026-01-17 02:12:21.301237+00,3,3,0,28,,,
